experiment,method,direction_method,label,seed,actor_class,fit_steps,sample_episodes,source_steps_total,eta,ideal_return_gain,actual_return_gain,learned_direction_derivative,projected_direction_derivative,projection_reference,realized_path_derivative,forward_kl_training,forward_kl_validation,forward_kl_exact,old_new_kl,direction_realization_residual,seconds,learned_q_0,learned_q_1,candidate_p_0,candidate_p_1,data_seed,source_direction_error,source_exact_score,dataset_sha256,direction_retrained,direction_source,source_csv_sha256,source_manifest_sha256,source_code_sha256,additional_training_environment_steps,replayed_source_episodes,report_validation_episodes
P-EA,SA,SA,mc_raw,1009,shared_offset,10,512,1012,0.1,0.025965012667861387,0.009440258680440905,0.25173068438555374,0.16505012656561216,exact_population_Fisher_projection_diagnostic,0.0911359224068211,0.0001622747293322584,0.00016267914690024841,0.0001617024403209481,5.361184937723602e-05,0.032938782087523905,0.0018357000080868602,-0.010306286054403521,0.3479962842991912,0.30476801406035114,0.7047251010163841,1009,0.0017334601686199882,0.06479453983137991,e088762290b0346f5d6e031b8b1b6d0d51b268298a4b02ee40281206f3ce58dd,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1009,shared_offset,100,512,1012,0.1,0.025965012667861387,0.01736496591719,0.25173068438555374,0.16505012656561216,exact_population_Fisher_projection_diagnostic,0.16319731631236087,0.00012812595625729558,0.00012786754941721066,0.00012849162631401823,0.0001718264018424811,0.025885990009314915,0.016488200053572655,-0.010306286054403521,0.3479962842991912,0.30856804978878705,0.7084304638197393,1009,0.0017334601686199882,0.06479453983137991,e088762290b0346f5d6e031b8b1b6d0d51b268298a4b02ee40281206f3ce58dd,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1009,shared_offset,1000,512,1012,0.1,0.025965012667861387,0.017451392899240525,0.25173068438555374,0.16505012656561216,exact_population_Fisher_projection_diagnostic,0.1639634620334773,0.00012812217866132027,0.0001278567000125073,0.00012849785599454487,0.00017344256286493283,0.025883080904511538,0.14984470000490546,-0.010306286054403521,0.3479962842991912,0.3086085919646393,0.708469711412996,1009,0.0017334601686199882,0.06479453983137991,e088762290b0346f5d6e031b8b1b6d0d51b268298a4b02ee40281206f3ce58dd,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1010,table,1,512,1012,0.1,0.03215030173892369,0.01267091124385089,0.3065537123257909,0.3065537123257909,exact_population_Fisher_projection_diagnostic,0.1209597598376255,0.000185266000361685,0.00019299214558744483,0.00019049164852323158,9.44216264556836e-05,0.03903540628717857,0.000864699948579073,0.05217581993469792,0.41659261216691057,0.3063374810199594,0.7062619523602883,1010,0.0016347419496259585,0.06489325805037395,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1010,table,10,512,1012,0.1,0.03215030173892369,0.03986308648870168,0.3065537123257909,0.3065537123257909,exact_population_Fisher_projection_diagnostic,0.3753942656686545,2.109609686840883e-05,2.204893805402335e-05,2.1740559617212852e-05,0.000653037196619204,0.004502832064478792,0.0020453999750316143,0.05217581993469792,0.41659261216691057,0.3033653695142284,0.7209082890884091,1010,0.0016347419496259585,0.06489325805037395,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1010,table,100,512,1012,0.1,0.03215030173892369,0.032149601399159955,0.3065537123257909,0.3065537123257909,exact_population_Fisher_projection_diagnostic,0.3065721711247538,4.6360659707536063e-10,4.3153922628597334e-10,4.419175409788724e-10,0.0004370825036222015,8.814555496036266e-08,0.018521000049076974,0.05217581993469792,0.41659261216691057,0.30217475821033785,0.7172036157157192,1010,0.0016347419496259585,0.06489325805037395,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1010,table,1000,512,1012,0.1,0.03215030173892369,0.032150301738923914,0.3065537123257909,0.3065537123257909,exact_population_Fisher_projection_diagnostic,0.30655371232579354,2.1226063342616114e-17,2.3042022608991648e-17,2.2454303807232045e-17,0.00043700260430719844,7.914848692144427e-30,0.16709490003995597,0.05217581993469792,0.41659261216691057,0.3021959475249211,0.7172003194706643,1010,0.0016347419496259585,0.06489325805037395,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1010,shared_offset,1,512,1012,0.1,0.03215030173892369,0.01267092942590714,0.3065537123257909,0.21839400194897401,exact_population_Fisher_projection_diagnostic,0.12095988887472786,0.00018526650191350773,0.00019299260826643054,0.0001904921237830596,9.442238900096955e-05,0.039035500476004875,0.0005812000017613173,0.05217581993469792,0.41659261216691057,0.3063375441342904,0.7062619528908379,1010,0.0016347419496259585,0.06489325805037395,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1010,shared_offset,10,512,1012,0.1,0.03215030173892369,0.014655907154444647,0.3065537123257909,0.21839400194897401,exact_population_Fisher_projection_diagnostic,0.13897379588147046,0.00016684551024707603,0.00017248825663965662,0.00017066203277556167,0.0001246245428002146,0.034920197304036546,0.0022887999657541513,0.05217581993469792,0.41659261216691057,0.30728773535594617,0.7071879564523748,1010,0.0016347419496259585,0.06489325805037395,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1010,shared_offset,100,512,1012,0.1,0.03215030173892369,0.02254353060724479,0.3065537123257909,0.21839400194897401,exact_population_Fisher_projection_diagnostic,0.2084123885262103,0.0001349551490859146,0.00013252960000459537,0.00013331460703976393,0.0002801374812782729,0.02690109940328015,0.01697760005481541,0.05217581993469792,0.41659261216691057,0.31096573330987204,0.7107413769759686,1010,0.0016347419496259585,0.06489325805037395,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1010,shared_offset,1000,512,1012,0.1,0.03215030173892369,0.022653798693498595,0.3065537123257909,0.21839400194897401,exact_population_Fisher_projection_diagnostic,0.2093603605194253,0.00013494936598544704,0.0001324131789146588,0.0001332339929350411,0.0002826897866628642,0.026877814421359447,0.15762120008002967,0.05217581993469792,0.41659261216691057,0.311016112089044,0.7107897108245644,1010,0.0016347419496259585,0.06489325805037395,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1011,table,1,512,1012,0.1,0.021975078447104446,0.012670914778806164,0.21006749612525008,0.21006749612525008,exact_population_Fisher_projection_diagnostic,0.12095977191450644,4.482142842182452e-05,4.5363339069601415e-05,4.475966902350754e-05,9.442195159805895e-05,0.00910287235721541,0.0008917999221011996,0.10079197549111307,0.27824574407744546,0.3063375123932326,0.7062619496474567,1011,0.003927713263032168,0.06260028673696777,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1011,table,10,512,1012,0.1,0.021975078447104446,0.016923603464709558,0.21006749612525008,0.21006749612525008,exact_population_Fisher_projection_diagnostic,0.16115047122088066,1.637308871333424e-05,1.6495587714038267e-05,1.635912799008779e-05,0.00014201301312767033,0.0033201424476404203,0.003179199993610382,0.10079197549111307,0.27824574407744546,0.30615632039676033,0.708573931833475,1011,0.003927713263032168,0.06260028673696777,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1011,table,100,512,1012,0.1,0.021975078447104446,0.021989109143813357,0.21006749612525008,0.21006749612525008,exact_population_Fisher_projection_diagnostic,0.21020609210081243,1.7601216865610576e-10,1.7623994375942625e-10,1.759862100347159e-10,0.00021098130264125825,3.561096097774288e-08,0.017890100018121302,0.10079197549111307,0.27824574407744546,0.30424198626361443,0.7115634669083,1011,0.003927713263032168,0.06260028673696777,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1011,table,1000,512,1012,0.1,0.021975078447104446,0.02197507844710439,0.21006749612525008,0.21006749612525008,exact_population_Fisher_projection_diagnostic,0.21006749612524903,2.6950279908664163e-17,2.6313501201985048e-17,2.702285104183315e-17,0.00021075265662859056,3.3603255891119164e-30,0.1681560999713838,0.10079197549111307,0.27824574407744546,0.30425025470622047,0.7115547372275948,1011,0.003927713263032168,0.06260028673696777,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1011,shared_offset,1,512,1012,0.1,0.021975078447104446,0.012670926265859361,0.21006749612525008,0.1671378804288446,exact_population_Fisher_projection_diagnostic,0.12095986001297415,4.482151987474724e-05,4.536342730170624e-05,4.475976084349406e-05,9.442234396040035e-05,0.009102890392189861,0.0005273000570014119,0.10079197549111307,0.27824574407744546,0.3063375426132155,0.7062619514058319,1011,0.003927713263032168,0.06260028673696777,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1011,shared_offset,10,512,1012,0.1,0.021975078447104446,0.009554339993508854,0.21006749612525008,0.1671378804288446,exact_population_Fisher_projection_diagnostic,0.09220010642779511,6.690411049077255e-05,6.794108934365897e-05,6.678593014077497e-05,5.487079786717971e-05,0.013602389713638823,0.0019830999663099647,0.10079197549111307,0.27824574407744546,0.30482394057006756,0.704780019560008,1011,0.003927713263032168,0.06260028673696777,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1011,shared_offset,100,512,1012,0.1,0.021975078447104446,0.01762073928099378,0.21006749612525008,0.1671378804288446,exact_population_Fisher_projection_diagnostic,0.16546348932645566,3.165296446280884e-05,3.142381556941301e-05,3.167907964958207e-05,0.0001766287037903474,0.0063519732708728705,0.015378599986433983,0.10079197549111307,0.27824574407744546,0.3086879775311511,0.7085465447899997,1011,0.003927713263032168,0.06260028673696777,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1011,shared_offset,1000,512,1012,0.1,0.021975078447104446,0.017703082966991246,0.21006749612525008,0.1671378804288446,exact_population_Fisher_projection_diagnostic,0.16619230989315453,3.1649545877751246e-05,3.140770960510452e-05,3.1677106994609016e-05,0.0001781872140961191,0.00634950669885815,0.14896150003187358,0.10079197549111307,0.27824574407744546,0.3087265527979733,0.7085838716378612,1011,0.003927713263032168,0.06260028673696777,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1012,table,1,512,1012,0.1,0.0197119831752105,0.012670912393657752,0.18905092618629812,0.18905092618629812,exact_population_Fisher_projection_diagnostic,0.12095975011763235,2.939315088114595e-05,2.9198837616574114e-05,2.955930280302589e-05,9.442191777263124e-05,0.005991199128959638,0.0009314999915659428,0.09622066368513563,0.24979565127139672,0.30633751126354325,0.7062619485238889,1012,0.006561889889800582,0.05996611011019936,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1012,table,10,512,1012,0.1,0.0197119831752105,0.01323297490851677,0.18905092618629812,0.18905092618629812,exact_population_Fisher_projection_diagnostic,0.12648043680896887,2.424899665237636e-05,2.407922678482336e-05,2.4394162191298217e-05,9.743671261988225e-05,0.004947223694153057,0.0026310000102967024,0.09622066368513563,0.24979565127139672,0.30604064931355374,0.706609653296965,1012,0.006561889889800582,0.05996611011019936,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1012,table,100,512,1012,0.1,0.0197119831752105,0.019663721661292266,0.18905092618629812,0.18905092618629812,exact_population_Fisher_projection_diagnostic,0.188581681693812,1.5426451484671478e-09,1.5350618927663213e-09,1.5491293816026214e-09,0.00017106114085986419,3.1425965594931856e-07,0.01806210004724562,0.09622066368513563,0.24979565127139672,0.3040759879132488,0.7103568047545928,1012,0.006561889889800582,0.05996611011019936,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1012,table,1000,512,1012,0.1,0.0197119831752105,0.019711983175210945,0.18905092618629812,0.18905092618629812,exact_population_Fisher_projection_diagnostic,0.18905092618630276,-3.1742750524885573e-17,-3.154445022628416e-17,-3.191231164977629e-17,0.00017178081703849506,2.181092550859212e-29,0.1577335000038147,0.09622066368513563,0.24979565127139672,0.3040567564302633,0.710385487352628,1012,0.006561889889800582,0.05996611011019936,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1012,shared_offset,1,512,1012,0.1,0.0197119831752105,0.012670924651777105,0.18905092618629812,0.1518980651894298,exact_population_Fisher_projection_diagnostic,0.12095984527103025,2.9393258949361033e-05,2.919894818033322e-05,2.955940873737e-05,9.442232095466032e-05,0.005991219978530616,0.0006659999489784241,0.09622066368513563,0.24979565127139672,0.30633754183628414,0.7062619506473238,1012,0.006561889889800582,0.05996611011019936,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1012,shared_offset,10,512,1012,0.1,0.0197119831752105,0.009085501156291087,0.18905092618629812,0.1518980651894298,exact_population_Fisher_projection_diagnostic,0.08782134365526384,4.900376238577172e-05,4.8455815375327596e-05,4.94722967860059e-05,4.978421062603999e-05,0.010058490138665877,0.0016877000452950597,0.09622066368513563,0.24979565127139672,0.3045938585469737,0.7045540100177489,1012,0.006561889889800582,0.05996611011019936,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1012,shared_offset,100,512,1012,0.1,0.0197119831752105,0.015971880079286904,0.18905092618629812,0.1518980651894298,exact_population_Fisher_projection_diagnostic,0.15079178807762844,2.3843850147041376e-05,2.3969833599246102e-05,2.373612516617055e-05,0.00014670913886067165,0.00475637271152193,0.0148501000367105,0.09622066368513563,0.24979565127139672,0.3079119965638008,0.7077945293458938,1012,0.006561889889800582,0.05996611011019936,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1012,shared_offset,1000,512,1012,0.1,0.0197119831752105,0.01591878414581277,0.18905092618629812,0.1518980651894298,exact_population_Fisher_projection_diagnostic,0.1503168468114312,2.3842397614148624e-05,2.3963264869215808e-05,2.3739047352569312e-05,0.0001457869156298485,0.004758021503621071,0.14915289997588843,0.09622066368513563,0.24979565127139672,0.3078868951902731,0.7077701666381098,1012,0.006561889889800582,0.05996611011019936,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1013,table,1,512,1012,0.1,0.02835199665293675,0.012670819302487424,0.27329800732624104,0.27329800732624104,exact_population_Fisher_projection_diagnostic,0.12095911821167778,0.00015943422191514532,0.0001605767061078555,0.00015826043678564584,9.441762267668463e-05,0.03224991233795101,0.0009409000631421804,0.009611257579350775,0.3755001040496064,0.3063371458938682,0.7062619520322456,1013,0.0009742001475553062,0.06555379985244462,ffb3ec9999fde700cb7a84a219a8786153b7bb10d7a4c966da7b5c9bf812957a,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1013,table,10,512,1012,0.1,0.02835199665293675,0.032472049570722694,0.27329800732624104,0.27329800732624104,exact_population_Fisher_projection_diagnostic,0.3081968554167193,1.1791606938172544e-05,1.16717028108259e-05,1.1914796110103948e-05,0.0004414227676418761,0.002405160912445009,0.0024494000244885683,0.009611257579350775,0.3755001040496064,0.303293846180785,0.7171749470545545,1013,0.0009742001475553062,0.06555379985244462,ffb3ec9999fde700cb7a84a219a8786153b7bb10d7a4c966da7b5c9bf812957a,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
P-EA,SA,SA,mc_raw,1013,table,100,512,1012,0.1,0.02835199665293675,0.02844092130944076,0.27329800732624104,0.27329800732624104,exact_population_Fisher_projection_diagnostic,0.2741541722990294,4.494650557124793e-09,4.537864381226743e-09,4.450252792636406e-09,0.0003541873044828245,9.141202486432219e-07,0.015943999984301627,0.009611257579350775,0.3755001040496064,0.3003778242688623,0.7155812581755195,1013,0.0009742001475553062,0.06555379985244462,ffb3ec9999fde700cb7a84a219a8786153b7bb10d7a4c966da7b5c9bf812957a,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,512,500
